customer_key,customer_number,customer_name,customer_age,age_group,customer_segment,total_order,recency,avg_order_value,avg_monthly_spen,total_product,total_sales,total_quantity,lifespan
1136,AW00012135,Fernando Taylor,62,above_50,New,2,145,42,85.0000000000000000,2,85,2,1
9003,AW00020002,Elizabeth White,49,40_49,New,4,140,147,590,4,590,4,0
1427,AW00012426,Cody Cox,65,above_50,New,4,141,24,99,4,99,4,0
15608,AW00026607,Natalie Powell,56,above_50,New,2,146,1406,255.7272727272727273,2,2813,2,11
836,AW00011835,Elijah Russell,54,above_50,New,7,147,681,1193.0000000000000000,7,4772,7,4
7137,AW00018136,Carl Xie,57,above_50,VIP,5,141,1381,575.4166666666666667,5,6905,5,12
4532,AW00015531,Calvin Raji,56,above_50,Regular,3,140,540,101.3750000000000000,3,1622,3,16
16174,AW00027173,Suzanne Ye,48,40_49,New,3,149,20,60,3,60,3,0
11772,AW00022771,Mason King,69,above_50,New,3,139,25,77,3,77,3,0
116,AW00011115,Alvin Cai,58,above_50,New,6,139,19,11.4000000000000000,6,114,6,10
17153,AW00028152,Ian Rivera,51,above_50,VIP,4,140,1506,188.2812500000000000,4,6025,4,32
10218,AW00021217,Casey Xie,54,above_50,Regular,3,143,1553,258.8888888888888889,3,4660,3,18
7754,AW00018753,James Moore,39,30_39,New,2,145,62,124,2,124,2,0
4376,AW00015375,Alisha Chande,85,above_50,New,3,145,22,68,3,68,3,0
17210,AW00028209,Krista Carlson,51,above_50,New,2,148,287,575,2,575,2,0
7722,AW00018721,Andy Gomez,56,above_50,VIP,3,148,1777,266.6500000000000000,3,5333,3,20
9689,AW00020688,Steven Ramirez,54,above_50,New,3,139,23,69,3,69,3,0
9265,AW00020264,Jay Carlson,52,above_50,VIP,3,145,1777,266.6500000000000000,3,5333,3,20
16568,AW00027567,Miranda Foster,60,above_50,New,1,141,21,21,1,21,1,0
2400,AW00013399,Edward Young,68,above_50,New,1,141,2295,2295,1,2295,1,0
5597,AW00016596,Gabrielle Carter,68,above_50,New,3,144,1495,560.8750000000000000,3,4487,3,8
1076,AW00012075,Cameron Griffin,75,above_50,VIP,3,144,1977,296.6500000000000000,3,5933,3,20
10785,AW00021784,Mackenzie Hernandez,71,above_50,New,3,147,16,50,3,50,3,0
7025,AW00018024,Nancy Kapoor,40,40_49,New,3,148,50,150,3,150,3,0
14267,AW00025266,Kari Suri,80,above_50,New,2,145,29,58,2,58,2,0
8279,AW00019278,Willie Sun,59,above_50,Regular,3,141,525,82.8947368421052632,3,1575,3,19
18066,AW00029065,Pamela Rodriguez,74,above_50,New,2,146,388,777,2,777,2,0
1752,AW00012751,Priscilla Xu,49,40_49,New,4,140,21,84,4,84,4,0
6181,AW00017180,Timothy Rogers,66,above_50,New,3,141,23,69,3,69,3,0
11654,AW00022653,Carolyn Dominguez,54,above_50,New,4,150,297,1188,4,1188,4,0
18015,AW00029014,Ryan Powell,70,above_50,New,3,150,21,64,3,64,3,0
8107,AW00019106,Terrance Sai,43,40_49,New,4,147,16,32.5000000000000000,4,65,4,2
13118,AW00024117,Shannon Gill,41,40_49,New,2,143,6,13,2,13,2,0
11798,AW00022797,Leonard She,62,above_50,New,3,140,770,2310,3,2310,3,0
4254,AW00015253,Barry Suri,73,above_50,New,4,141,19,26.3333333333333333,4,79,4,3
3255,AW00014254,Tabitha Gill,76,above_50,New,3,145,27,81,3,81,3,0
2813,AW00013812,Joanna Munoz,56,above_50,Regular,3,146,1087,217.4666666666666667,3,3262,3,15
5044,AW00016043,Mathew Romero,45,40_49,New,3,140,20,10.3333333333333333,3,62,3,6
15800,AW00026799,Ryan Russell,43,40_49,New,1,141,29,29,1,29,1,0
12481,AW00023480,Sydney Coleman,51,above_50,New,1,141,540,540,1,540,1,0
14745,AW00025744,Gabriel Griffin,49,40_49,New,5,144,485,2428,5,2428,5,0
12595,AW00023594,Paula Diaz,60,above_50,New,1,145,30,30,1,30,1,0
3738,AW00014737,Dominic Srini,65,above_50,Regular,3,147,624,93.6500000000000000,3,1873,3,20
7183,AW00018182,Kristi Prasad,71,above_50,New,1,148,5,5,1,5,1,0
16331,AW00027330,Brendan Nara,65,above_50,New,3,139,14,43,3,43,3,0
18144,AW00029143,Grace Jenkins,52,above_50,New,1,169,3578,3578,1,3578,1,0
17425,AW00028424,Neil Romero,43,40_49,New,2,141,282,564,2,564,2,0
3411,AW00014410,Arianna Brooks,69,above_50,New,2,140,28,57,2,57,2,0
7394,AW00018393,Angela Ross,57,above_50,New,1,140,2295,2295,1,2295,1,0
16186,AW00027185,Haley Nelson,48,40_49,New,4,141,147,589,4,589,4,0
13158,AW00024157,Marie Subram,70,above_50,New,2,146,1209,2419,2,2419,2,0
5245,AW00016244,Gregory Kumar,55,above_50,New,4,142,592,2370,4,2370,4,0
1191,AW00012190,Justin Gonzales,59,above_50,VIP,5,149,1178,420.7142857142857143,5,5890,5,14
8257,AW00019256,Abigail Griffin,59,above_50,Regular,3,141,839,125.9500000000000000,3,2519,3,20
10503,AW00021502,Morgan Clark,61,above_50,New,3,142,16,50,3,50,3,0
3984,AW00014983,Juan Sanz,41,40_49,New,4,141,17,11.8333333333333333,4,71,4,6
12798,AW00023797,Nathan Perez,63,above_50,New,2,148,34,68,2,68,2,0
6265,AW00017264,Ian Smith,60,above_50,New,3,141,775,2326,3,2326,3,0
14862,AW00025861,Garrett Cooper,74,above_50,New,1,175,3400,3400,1,3400,1,0
3043,AW00014042,Stephanie Adams,63,above_50,New,1,140,22,22,1,22,1,0
9666,AW00020665,James Evans,51,above_50,Regular,5,140,881,259.2941176470588235,5,4408,5,17
1341,AW00012340,Stacy Diaz,43,40_49,VIP,6,143,1125,337.6000000000000000,6,6752,6,20
13514,AW00024513,Alejandro Deng,43,40_49,New,3,148,13,39,3,39,3,0
9126,AW00020125,Natalie Clark,48,40_49,New,2,146,60,120,2,120,2,0
16090,AW00027089,Janelle Garcia,50,above_50,New,1,154,2049,2049,1,2049,1,0
8015,AW00019014,Jonathan Hernandez,68,above_50,New,4,145,16,33.0000000000000000,4,66,4,2
18153,AW00029152,Steven Sanders,58,above_50,New,1,161,2182,2182,1,2182,1,0
3605,AW00014604,Nicholas Rodriguez,54,above_50,New,6,147,23,46.0000000000000000,6,138,6,3
9900,AW00020899,Angela Cook,54,above_50,New,2,139,3,6,2,6,2,0
14823,AW00025822,Julio Navarro,41,40_49,Regular,2,144,909,79.0869565217391304,2,1819,2,23
92,AW00011091,Dalton Perez,62,above_50,New,59,139,20,107.8181818181818182,59,1186,59,11
16024,AW00027023,Emily Simmons,59,above_50,New,3,148,20,60,3,60,3,0
12671,AW00023670,Mya Henderson,81,above_50,New,3,150,14,43,3,43,3,0
4589,AW00015588,Kristy Alvarez,45,40_49,New,4,141,1121,407.8181818181818182,4,4486,4,11
2223,AW00013222,Arturo Liu,73,above_50,New,9,141,16,21.4285714285714286,9,150,9,7
5916,AW00016915,Mason Phillips,45,40_49,New,2,140,1187,2375,2,2375,2,0
170,AW00011169,Bryce Richardson,51,above_50,New,5,142,16,27.0000000000000000,5,81,5,3
12963,AW00023962,Sandra Yang,40,40_49,New,1,150,29,29,1,29,1,0
1006,AW00012005,Gilbert Shen,52,above_50,VIP,6,144,1164,349.2500000000000000,6,6985,6,20
18454,AW00029453,Victor Vazquez,39,30_39,New,1,143,742,742,1,742,1,0
1506,AW00012505,Dalton Martin,57,above_50,New,2,149,18,37,2,37,2,0
3761,AW00014760,Zachary Lewis,61,above_50,New,5,140,33,27.8333333333333333,5,167,5,6
7404,AW00018403,Madeline Phillips,58,above_50,New,4,139,579,2319,4,2319,4,0
7764,AW00018763,Julie Chander,71,above_50,New,4,141,31,24.8000000000000000,4,124,4,5
2067,AW00013066,Carson Perry,45,40_49,Regular,5,149,606,216.6428571428571429,5,3033,5,14
5462,AW00016461,Rosa Wu,44,40_49,Regular,4,141,821,164.3000000000000000,4,3286,4,20
5578,AW00016577,Leah Chen,73,above_50,New,3,144,25,75,3,75,3,0
2378,AW00013377,Thomas Hernandez,71,above_50,New,1,147,2320,2320,1,2320,1,0
7314,AW00018313,Arianna Foster,39,30_39,New,2,140,3,7,2,7,2,0
17646,AW00028645,Martin Fernandez,48,40_49,New,1,171,3578,3578,1,3578,1,0
147,AW00011146,Karla Goel,80,above_50,New,7,143,16,16.1428571428571429,7,113,7,7
10566,AW00021565,Sheena Shan,41,40_49,New,3,150,16,49,3,49,3,0
7096,AW00018095,Thomas Campbell,70,above_50,New,2,150,29,59,2,59,2,0
12045,AW00023044,Aidan Patterson,65,above_50,New,3,148,12,37,3,37,3,0
4503,AW00015502,Nathaniel Howard,46,40_49,Regular,3,139,529,93.3529411764705882,3,1587,3,17
11037,AW00022036,Gabriella Hall,44,40_49,New,2,140,577,1155,2,1155,2,0
16976,AW00027975,Jay Gill,47,40_49,New,3,143,27,83,3,83,3,0
15900,AW00026899,Rachael Vance,53,above_50,New,2,150,11,23,2,23,2,0
16207,AW00027206,Marcus Mitchell,65,above_50,New,1,154,2071,2071,1,2071,1,0
13695,AW00024694,Theodore Carlson,41,40_49,New,2,147,29,58,2,58,2,0
15409,AW00026408,Martha Huang,68,above_50,New,2,143,19,39,2,39,2,0
9434,AW00020433,Chloe Taylor,44,40_49,New,4,140,18,74,4,74,4,0
18083,AW00029082,Sabrina Ramos,65,above_50,New,1,145,742,742,1,742,1,0
7225,AW00018224,Vanessa Perry,55,above_50,New,5,141,478,2394,5,2394,5,0
2459,AW00013458,Joan James,64,above_50,New,4,150,11,45,4,45,4,0
17312,AW00028311,Terry Raje,53,above_50,New,2,150,1196,2393,2,2393,2,0
290,AW00011289,Maria Carter,53,above_50,VIP,5,151,1181,369.0625000000000000,5,5905,5,16
13149,AW00024148,Brittney Zhou,63,above_50,New,2,148,6,12,2,12,2,0
17884,AW00028883,Eddie Romero,63,above_50,New,2,142,19,39,2,39,2,0
17803,AW00028802,Allison Nelson,41,40_49,New,1,162,2443,2443,1,2443,1,0
1805,AW00012804,Jaclyn Chander,51,above_50,VIP,5,141,1189,237.9200000000000000,5,5948,5,25
9209,AW00020208,Austin Hayes,61,above_50,Regular,3,142,1073,160.9500000000000000,3,3219,3,20
96,AW00011095,Chad Kumar,57,above_50,VIP,7,145,1165,313.7692307692307692,7,8158,7,26
9754,AW00020753,Taylor Kelly,58,above_50,New,1,140,540,540,1,540,1,0
4582,AW00015581,Toni Perez,51,above_50,New,6,143,19,114,6,114,6,0
16586,AW00027585,Candace Subram,44,40_49,New,4,144,140,563,4,563,4,0
14770,AW00025769,Gerald Rubio,62,above_50,New,4,151,628,2515,4,2515,4,0
16948,AW00027947,Alison Andersen,66,above_50,New,1,141,5,5,1,5,1,0
12577,AW00023576,Ann Sara,70,above_50,New,2,147,20,40,2,40,2,0
16984,AW00027983,Ruben Saunders,48,40_49,New,1,141,540,540,1,540,1,0
8040,AW00019039,Melvin Pal,76,above_50,New,2,145,3,7,2,7,2,0
8100,AW00019099,Sheena Deng,47,40_49,VIP,4,148,1509,317.7894736842105263,4,6038,4,19
1846,AW00012845,Angela Torres,48,40_49,New,2,147,38,76,2,76,2,0
7245,AW00018244,Lindsay Chande,45,40_49,VIP,2,151,3010,316.8947368421052632,2,6021,2,19
17388,AW00028387,Roberto Alvarez,50,above_50,New,3,141,194,584,3,584,3,0
17356,AW00028355,Carlos James,54,above_50,New,1,172,3578,3578,1,3578,1,0
7702,AW00018701,Kenneth Lal,51,above_50,VIP,4,150,1339,281.9473684210526316,4,5357,4,19
6715,AW00017714,Tanya Gutierrez,57,above_50,New,3,147,912,304.0000000000000000,3,2736,3,9
4961,AW00015960,Brianna Bryant,57,above_50,New,1,139,5,5,1,5,1,0
17903,AW00028902,Suzanne She,66,above_50,New,4,144,632,2530,4,2530,4,0
6672,AW00017671,Emma Stewart,63,above_50,New,3,146,188,565,3,565,3,0
72,AW00011071,Linda Serrano,64,above_50,New,7,140,15,12.2222222222222222,7,110,7,9
9589,AW00020588,Nancy Raman,69,above_50,New,2,150,13,27,2,27,2,0
3548,AW00014547,Noah Thompson,64,above_50,New,5,140,38,193.0000000000000000,5,193,5,1
3165,AW00014164,Kari Smith,44,40_49,VIP,7,140,926,240.1481481481481481,7,6484,7,27
912,AW00011911,Rachael Kapoor,53,above_50,New,4,140,15,10.3333333333333333,4,62,4,6
11244,AW00022243,Emma Lewis,49,40_49,New,2,140,585,1170,2,1170,2,0
8112,AW00019111,Mariah Kelly,47,40_49,New,5,148,122,610,5,610,5,0
4670,AW00015669,Paul Suurs,44,40_49,VIP,2,140,2949,245.7500000000000000,2,5898,2,24
11091,AW00022090,Alexandra Miller,64,above_50,New,2,150,16,32,2,32,2,0
10579,AW00021578,Jordan Green,74,above_50,New,3,143,5,17,3,17,3,0
14746,AW00025745,Mayra Arun,50,above_50,New,4,144,618,2473,4,2473,4,0
4435,AW00015434,Brent Zhou,75,above_50,New,2,142,16,6.4000000000000000,2,32,2,5
14959,AW00025958,Alfredo Ortega,63,above_50,Regular,2,143,951,100.1578947368421053,2,1903,2,19
15067,AW00026066,Elizabeth Martinez,63,above_50,VIP,6,145,972,306.9473684210526316,6,5832,6,19
5803,AW00016802,Lucas Allen,70,above_50,New,2,150,7,14,2,14,2,0
80,AW00011079,Donald Gonzalez,55,above_50,New,5,139,11,6.4444444444444444,5,58,5,9
5267,AW00016266,Alisha Yang,53,above_50,New,3,145,21,64,3,64,3,0
4513,AW00015512,Jose Hayes,50,above_50,New,3,142,20,62,3,62,3,0
8556,AW00019555,Alejandro Liu,51,above_50,VIP,4,148,1527,305.5000000000000000,4,6110,4,20
3196,AW00014195,Clinton Blanco,69,above_50,VIP,7,144,1188,308.0000000000000000,7,8316,7,27
7019,AW00018018,Peter Xie,51,above_50,New,2,143,26,52,2,52,2,0
16619,AW00027618,Melanie Diaz,49,40_49,New,3,144,23,69,3,69,3,0
15106,AW00026105,Morgan Gonzales,48,40_49,New,4,146,10,40,4,40,4,0
5115,AW00016114,Gavin Ross,56,above_50,New,1,142,2320,2320,1,2320,1,0
11298,AW00022297,Jasmine Garcia,51,above_50,New,4,146,150,600,4,600,4,0
14895,AW00025894,Steve Zeng,68,above_50,New,2,144,24,49,2,49,2,0
8612,AW00019611,Meagan Prasad,56,above_50,VIP,3,146,2018,288.2857142857142857,3,6054,3,21
2542,AW00013541,Ashlee Xu,59,above_50,VIP,9,145,726,233.4285714285714286,9,6536,9,28
2573,AW00013572,Shaun Deng,51,above_50,VIP,4,140,1486,180.1515151515151515,4,5945,4,33
16480,AW00027479,Kaitlyn Sanders,42,40_49,New,2,148,11,23,2,23,2,0
14984,AW00025983,Jack Alexander,56,above_50,New,2,144,15,30,2,30,2,0
8652,AW00019651,Jarrod Perez,80,above_50,New,4,139,14,59,4,59,4,0
15775,AW00026774,Arianna Ross,45,40_49,New,3,149,444,222.0000000000000000,3,1332,3,6
17938,AW00028937,Tommy Nath,41,40_49,New,2,146,3,7,2,7,2,0
7872,AW00018871,Ruben Rubio,82,above_50,New,3,150,29,87,3,87,3,0
7723,AW00018722,Jonathon Navarro,51,above_50,VIP,3,149,1777,266.6500000000000000,3,5333,3,20
1978,AW00012977,Destiny Johnson,47,40_49,New,2,149,36,72,2,72,2,0
9683,AW00020682,John Davis,50,above_50,New,2,145,868,1736,2,1736,2,0
303,AW00011302,Spencer Russell,53,above_50,VIP,5,150,1187,371.1250000000000000,5,5938,5,16
5083,AW00016082,Autumn Zeng,46,40_49,New,2,145,20,40,2,40,2,0
12021,AW00023020,Hannah Jones,56,above_50,New,6,139,17,107,6,107,6,0
12883,AW00023882,Alexia Butler,50,above_50,New,2,140,302,604,2,604,2,0
15172,AW00026171,Randall Ruiz,44,40_49,New,2,146,13,27,2,27,2,0
5328,AW00016327,Darren Diaz,41,40_49,New,5,150,929,581.0000000000000000,5,4648,5,8
15588,AW00026587,Mario Johnsen,62,above_50,Regular,4,140,480,106.6666666666666667,4,1920,4,18
7766,AW00018765,Noah Shan,42,40_49,New,2,142,60,120,2,120,2,0
8934,AW00019933,Nichole Deng,62,above_50,New,1,148,5,5,1,5,1,0
117,AW00011116,Clinton Carlson,46,40_49,New,7,142,21,21.2857142857142857,7,149,7,7
13298,AW00024297,Victoria Cox,43,40_49,New,3,150,13,39,3,39,3,0
8433,AW00019432,Armando Dominguez,44,40_49,Regular,3,150,623,103.8333333333333333,3,1869,3,18
13625,AW00024624,Allison Murphy,81,above_50,New,3,145,13,39,3,39,3,0
6986,AW00017985,Cedric Sun,52,above_50,New,6,142,1002,668.4444444444444444,6,6016,6,9
5136,AW00016135,Chelsea Raman,52,above_50,New,3,141,193,580,3,580,3,0
5383,AW00016382,Jennifer Davis,61,above_50,New,2,148,30,60,2,60,2,0
18281,AW00029280,Erin Cook,58,above_50,New,1,168,3578,3578,1,3578,1,0
4887,AW00015886,Matthew Brown,73,above_50,New,4,148,355,355.5000000000000000,4,1422,4,4
2420,AW00013419,Lauren Coleman,54,above_50,Regular,2,147,2238,319.7857142857142857,2,4477,2,14
2882,AW00013881,Jasmine Wood,46,40_49,New,2,143,36,72,2,72,2,0
13791,AW00024790,Rebekah Navarro,44,40_49,New,4,143,608,2433,4,2433,4,0
12968,AW00023967,Veronica Suri,58,above_50,New,1,145,5,5,1,5,1,0
9234,AW00020233,Jenny Raje,55,above_50,New,3,147,23,70,3,70,3,0
17881,AW00028880,Felicia Moyer,62,above_50,New,4,148,159,638,4,638,4,0
18163,AW00029162,Xavier Murphy,50,above_50,New,2,147,27,54,2,54,2,0
17331,AW00028330,Charles Bailey,43,40_49,New,2,149,5,10,2,10,2,0
18185,AW00029184,Kristi Madan,49,40_49,New,4,148,605,2420,4,2420,4,0
6632,AW00017631,Cara He,46,40_49,New,4,149,24,98,4,98,4,0
4438,AW00015437,Candace Srini,72,above_50,New,3,139,12,18.5000000000000000,3,37,3,2
5831,AW00016830,Alexandra Hall,64,above_50,VIP,6,144,1189,594.8333333333333333,6,7138,6,12
18211,AW00029210,Devin Peterson,54,above_50,New,2,143,13,27,2,27,2,0
17573,AW00028572,Jeffery Ye,46,40_49,New,3,147,10,31,3,31,3,0
16386,AW00027385,Jonathon Ramos,74,above_50,New,3,143,23,69,3,69,3,0
11768,AW00022767,Luis Hernandez,70,above_50,New,3,148,23,70,3,70,3,0
15379,AW00026378,Colin Raje,61,above_50,New,3,142,20,60,3,60,3,0
12002,AW00023001,Julio Munoz,53,above_50,New,3,142,12,37,3,37,3,0
1974,AW00012973,Adrian Howard,47,40_49,New,4,139,21,42.0000000000000000,4,84,4,2
4597,AW00015596,Gilbert Goel,54,above_50,New,6,141,743,405.4545454545454545,6,4460,6,11
13941,AW00024940,Fernando Martin,79,above_50,New,2,150,17,35,2,35,2,0
11656,AW00022655,Lucas Young,49,40_49,New,3,145,188,565,3,565,3,0
9558,AW00020557,Lindsay Lal,63,above_50,New,3,142,21,65,3,65,3,0
3069,AW00014068,Brent McDonald,57,above_50,New,3,144,25,25.6666666666666667,3,77,3,3
17999,AW00028998,Kristina Rodriguez,72,above_50,New,2,150,14,29,2,29,2,0
225,AW00011224,Tiffany Li,68,above_50,VIP,5,140,1337,247.5925925925925926,5,6685,5,27
8465,AW00019464,Tyrone Alonso,90,above_50,New,2,142,29,59,2,59,2,0
10794,AW00021793,Kaylee Scott,70,above_50,New,2,140,577,1155,2,1155,2,0
16132,AW00027131,Edgar Madan,45,40_49,New,2,142,302,604,2,604,2,0
14511,AW00025510,Grant Kumar,42,40_49,New,5,141,242,1212,5,1212,5,0
4060,AW00015059,Lisa Zhu,54,above_50,VIP,10,140,679,242.6071428571428571,10,6793,10,28
5625,AW00016624,Albert Alvarez,42,40_49,VIP,4,140,1484,169.6571428571428571,4,5938,4,35
11532,AW00022531,Tiffany Zhou,43,40_49,New,3,142,61,184,3,184,3,0
9381,AW00020380,Catherine Reed,77,above_50,New,2,148,3,7,2,7,2,0
236,AW00011235,Angel Stewart,68,above_50,New,6,139,23,23.0000000000000000,6,138,6,6
9770,AW00020769,Michelle Sanders,61,above_50,New,4,147,6,25,4,25,4,0
7263,AW00018262,Evelyn Rana,55,above_50,New,5,140,28,71.0000000000000000,5,142,5,2
7450,AW00018449,Derrick Ramos,42,40_49,New,5,145,20,25.2500000000000000,5,101,5,4
5751,AW00016750,Seth Sanders,45,40_49,New,2,149,3,7,2,7,2,0
6599,AW00017598,Cameron Harris,47,40_49,New,2,144,20,40,2,40,2,0
17324,AW00028323,Nathan Moore,56,above_50,New,1,150,2384,2384,1,2384,1,0
1891,AW00012890,Steven Thorpe,48,40_49,New,2,139,36,72,2,72,2,0
7495,AW00018494,Marcus Young,61,above_50,VIP,5,149,1207,301.8500000000000000,5,6037,5,20
18299,AW00029298,Diana Moreno,59,above_50,New,2,141,274,549,2,549,2,0
377,AW00011376,Lance Vazquez,76,above_50,New,2,142,39,78,2,78,2,0
14896,AW00025895,Jesse Richardson,67,above_50,Regular,3,144,1550,166.0714285714285714,3,4650,3,28
3209,AW00014208,Eugene Xu,72,above_50,New,7,145,16,23.4000000000000000,7,117,7,5
1398,AW00012397,Shaun Chapman,49,40_49,New,7,146,709,552.0000000000000000,7,4968,7,9
13915,AW00024914,Heather Zhou,42,40_49,New,4,147,537,214.9000000000000000,4,2149,4,10
17588,AW00028587,Xavier Harris,65,above_50,New,1,172,3578,3578,1,3578,1,0
11288,AW00022287,Megan Griffin,50,above_50,New,1,150,540,540,1,540,1,0
10801,AW00021800,Heidi Raman,69,above_50,New,3,143,21,65,3,65,3,0
15078,AW00026077,Isaac Collins,57,above_50,New,2,140,3,7,2,7,2,0
4456,AW00015455,Denise Raman,79,above_50,Regular,6,142,516,206.6000000000000000,6,3099,6,15
1421,AW00012420,Spencer Hayes,66,above_50,New,3,149,14,42,3,42,3,0
3982,AW00014981,April Raji,41,40_49,New,4,147,17,71,4,71,4,0
8702,AW00019701,Arianna Wood,64,above_50,New,4,149,296,1184,4,1184,4,0
10888,AW00021887,Ashley White,47,40_49,New,2,150,20,40,2,40,2,0
3333,AW00014332,Jade Rogers,39,30_39,New,6,143,17,51.0000000000000000,6,102,6,2
8944,AW00019943,Walter Carlson,71,above_50,New,3,141,1037,311.3000000000000000,3,3113,3,10
17948,AW00028947,Grant Nath,46,40_49,New,2,146,7,15,2,15,2,0
9517,AW00020516,Gabriel Russell,72,above_50,New,2,142,7,15,2,15,2,0
6064,AW00017063,Jaclyn Wang,53,above_50,New,5,148,20,100.0000000000000000,5,100,5,1
7571,AW00018570,Mason Peterson,53,above_50,New,2,149,587,1174,2,1174,2,0
154,AW00011153,Angela James,43,40_49,New,5,148,22,110,5,110,5,0
4454,AW00015453,Isabelle Barnes,56,above_50,VIP,4,140,1662,255.7692307692307692,4,6650,4,26
5015,AW00016014,Christopher Wilson,46,40_49,New,2,144,3,7,2,7,2,0
8005,AW00019004,Ian Rogers,65,above_50,New,4,139,441,1765,4,1765,4,0
15976,AW00026975,Janet Ward,40,40_49,New,4,145,191,765,4,765,4,0
17293,AW00028292,Alexandra Smith,54,above_50,New,3,147,20,62,3,62,3,0
7105,AW00018104,Taylor Coleman,68,above_50,New,2,148,7,14,2,14,2,0
14394,AW00025393,Lucas Cox,42,40_49,New,1,161,2443,2443,1,2443,1,0
13679,AW00024678,Nathan Long,58,above_50,New,3,144,33,101,3,101,3,0
2316,AW00013315,Lucas Thomas,65,above_50,Regular,4,147,1135,324.4285714285714286,4,4542,4,14
12715,AW00023714,Joseph Williams,72,above_50,New,3,149,15,45,3,45,3,0
4009,AW00015008,Blake Parker,42,40_49,New,9,141,19,24.4285714285714286,9,171,9,7
7864,AW00018863,Charles Scott,65,above_50,New,4,140,603,2415,4,2415,4,0
10812,AW00021811,Olivia Williams,68,above_50,New,3,140,5,17,3,17,3,0
1172,AW00012171,Alyssa Cooper,53,above_50,VIP,4,149,1496,374.0000000000000000,4,5984,4,16
5164,AW00016163,Willie Chande,52,above_50,New,4,143,660,330.1250000000000000,4,2641,4,8
13163,AW00024162,Grant Raje,39,30_39,New,3,144,1001,333.7777777777777778,3,3004,3,9
9559,AW00020558,Brianna Stewart,63,above_50,Regular,2,140,1509,104.1034482758620690,2,3019,2,29
14569,AW00025568,Christy Wu,42,40_49,Regular,4,142,313,46.4074074074074074,4,1253,4,27
16152,AW00027151,Carrie Moreno,41,40_49,New,2,142,3,6,2,6,2,0
4772,AW00015771,Maria Diaz,62,above_50,New,4,142,793,288.6363636363636364,4,3175,4,11
830,AW00011829,Sophia Campbell,50,above_50,New,6,146,21,43.6666666666666667,6,131,6,3
16871,AW00027870,Ryan Davis,40,40_49,New,2,141,1209,2419,2,2419,2,0
16332,AW00027331,Julia Richardson,70,above_50,New,1,150,4,4,1,4,1,0
13337,AW00024336,Gabrielle Wright,57,above_50,New,2,140,274,549,2,549,2,0
5971,AW00016970,Katherine Foster,47,40_49,New,2,148,877,1755,2,1755,2,0
17929,AW00028928,Margaret Wu,43,40_49,New,3,148,824,2473,3,2473,3,0
14201,AW00025200,Nathan Williams,67,above_50,New,3,139,33,101,3,101,3,0
2002,AW00013001,Clarence Zhang,50,above_50,VIP,7,142,971,399.9411764705882353,7,6799,7,17
6123,AW00017122,Gabrielle Gonzalez,53,above_50,New,2,148,29,59,2,59,2,0
14147,AW00025146,Carson Gonzales,67,above_50,New,2,150,612,1224,2,1224,2,0
9320,AW00020319,Dylan Alexander,48,40_49,New,2,146,577,1155,2,1155,2,0
8662,AW00019661,Nathaniel Cox,51,above_50,New,5,141,504,2521,5,2521,5,0
1392,AW00012391,Olivia Kelly,42,40_49,New,4,146,1280,465.5454545454545455,4,5121,4,11
5441,AW00016440,Jimmy Martin,40,40_49,New,2,149,14,29,2,29,2,0
3874,AW00014873,Fernando Long,46,40_49,New,1,143,22,22,1,22,1,0
10713,AW00021712,Megan Ross,61,above_50,New,3,147,23,69,3,69,3,0
3880,AW00014879,Andrea Richardson,53,above_50,Regular,5,142,322,67.1666666666666667,5,1612,5,24
675,AW00011674,Morgan Rogers,53,above_50,New,4,144,24,48.0000000000000000,4,96,4,2
5155,AW00016154,Jennifer Scott,61,above_50,New,1,145,5,5,1,5,1,0
12625,AW00023624,Jillian Malhotra,68,above_50,New,3,147,21,63,3,63,3,0
8327,AW00019326,Marcus Robinson,42,40_49,New,2,150,951,380.6000000000000000,2,1903,2,5
